"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerBirthdateComparator record1Value","[1] PlayerBirthdateComparator record2Value","[1] PlayerBirthdateComparator record1PreprocessedValue","[1] PlayerBirthdateComparator record2PreprocessedValue","[1] PlayerBirthdateComparator similarity","[1] PlayerBirthdateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","tm_8776","fm_12360","0.0",,"Aljosa Vasic","Tommy Conway","Aljosa Vasic","Tommy Conway","0.0","0.0","2002-04-21T00:00","2002-08-06T00:00","2002-04-21T00:00","2002-08-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4078","fm_11826","0.0",,"Rayan Berberi","Juan Larios","Rayan Berberi","Juan Larios","0.0","0.0","2004-03-18T00:00","2004-01-12T00:00","2004-03-18T00:00","2004-01-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4871","fm_5176","0.0",,"Onur Basyigit","Maxim Mariani","Onur Basyigit","Maxim Mariani","0.0","0.0","2004-06-12T00:00","2004-11-03T00:00","2004-06-12T00:00","2004-11-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3482","fm_2677","0.0",,"André Ramalho","Oğuzhan Özyakup","André Ramalho","Oğuzhan Özyakup","0.0","0.0","1992-02-16T00:00","1992-09-23T00:00","1992-02-16T00:00","1992-09-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5073","fm_9633","0.0",,"Lucas Piazón","Sinan Gümüş","Lucas Piazón","Sinan Gümüş","0.0","0.0","1994-01-20T00:00","1994-01-15T00:00","1994-01-20T00:00","1994-01-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4402","fm_3644","0.0",,"Alexander Djiku","Martin Thomann","Alexander Djiku","Martin Thomann","0.0","0.0","1994-08-09T00:00","1994-05-31T00:00","1994-08-09T00:00","1994-05-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10008","fm_7135","0.0",,"Iké Ugbo","Shaka Mawuli","Iké Ugbo","Shaka Mawuli","0.0","0.0","1998-09-21T00:00","1998-05-16T00:00","1998-09-21T00:00","1998-05-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4125","fm_15873","0.0",,"Marco Ilaimaharitra","João Vigário","Marco Ilaimaharitra","João Vigário","0.0","0.0","1995-07-26T00:00","1995-11-20T00:00","1995-07-26T00:00","1995-11-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10734","fm_6416","0.0",,"Philip Heise","Marcel Büchel","Philip Heise","Marcel Büchel","0.0","0.0","1991-06-20T00:00","1991-03-18T00:00","1991-06-20T00:00","1991-03-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6610","fm_3039","0.0",,"André Silva","Michael Zetterer","André Silva","Michael Zetterer","0.0","0.0","1995-11-06T00:00","1995-07-12T00:00","1995-11-06T00:00","1995-07-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10246","fm_15903","0.0",,"Freddie Ladapo","Álex Suárez","Freddie Ladapo","Álex Suárez","0.0","0.0","1993-02-01T00:00","1993-03-18T00:00","1993-02-01T00:00","1993-03-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2148","fm_5268","0.0",,"Olwethu Makhanya","Mike Borger","Olwethu Makhanya","Mike Borger","0.0","0.0","2004-04-30T00:00","2004-07-01T00:00","2004-04-30T00:00","2004-07-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7541","fm_1499","0.0",,"Dan Potts","Ari Lassiter","Dan Potts","Ari Lassiter","0.0","0.0","1994-04-13T00:00","1994-09-27T00:00","1994-04-13T00:00","1994-09-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1843","fm_4918","0.0",,"Malwin Zok","Rouben Nguyen","Malwin Zok","Rouben Nguyen","0.0","0.0","2003-07-22T00:00","2003-06-02T00:00","2003-07-22T00:00","2003-06-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1595","fm_7189","0.0",,"Darren Yapi","Lorenzo Peretti","Darren Yapi","Lorenzo Peretti","0.0","0.0","2004-11-19T00:00","2004-01-25T00:00","2004-11-19T00:00","2004-01-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6441","fm_12842","0.0",,"Giacomo Faticanti","Junior Dixon","Giacomo Faticanti","Junior Dixon","0.0","0.0","2004-07-31T00:00","2004-10-24T00:00","2004-07-31T00:00","2004-10-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6903","fm_3325","0.0",,"Raúl de Tomás","Joris Kayembe","Raúl de Tomás","Joris Kayembe","0.0","0.0","1994-10-17T00:00","1994-08-08T00:00","1994-10-17T00:00","1994-08-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5150","fm_12963","0.0",,"Ilija Vukotic","Ody Alfa","Ilija Vukotic","Ody Alfa","0.0","0.0","1999-01-07T00:00","1999-03-09T00:00","1999-01-07T00:00","1999-03-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7614","fm_12609","0.0",,"Edmond Tapsoba","Vitinho","Edmond Tapsoba","Vitinho","0.0","0.0","1999-02-02T00:00","1999-07-23T00:00","1999-02-02T00:00","1999-07-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1907","fm_13289","0.0",,"Joel Udelhoven","Harry Powell","Joel Udelhoven","Harry Powell","0.0","0.0","2005-10-27T00:00","2005-12-31T00:00","2005-10-27T00:00","2005-12-31T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4639","fm_14921","0.0",,"Pedrinho","Álex Gallar","Pedrinho","Álex Gallar","0.0","0.0","1992-12-20T00:00","1992-03-19T00:00","1992-12-20T00:00","1992-03-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6710","fm_15647","0.0",,"Iñaki Williams","Óscar Whalley","Iñaki Williams","Óscar Whalley","0.0","0.0","1994-06-15T00:00","1994-03-29T00:00","1994-06-15T00:00","1994-03-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2342","fm_16509","0.0",,"Yousef Al-Aqeel","Nguyen Quang Hai","Yousef Al-Aqeel","Nguyen Quang Hai","0.0","0.0","1997-03-08T00:00","1997-04-12T00:00","1997-03-08T00:00","1997-04-12T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10609","fm_12063","0.0",,"Avdo Spahic","Ryan Ledson","Avdo Spahic","Ryan Ledson","0.0","0.0","1997-02-12T00:00","1997-08-19T00:00","1997-02-12T00:00","1997-08-19T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6160","fm_15088","0.0",,"Josip Brekalo","Luca De La Torre","Josip Brekalo","Luca De La Torre","0.0","0.0","1998-06-23T00:00","1998-05-23T00:00","1998-06-23T00:00","1998-05-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8637","fm_13692","0.0",,"Francesco Pio Esposito","Owen Hampson","Francesco Pio Esposito","Owen Hampson","0.0","0.0","2005-06-28T00:00","2005-02-16T00:00","2005-06-28T00:00","2005-02-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6510","fm_1877","0.0",,"Giuseppe Caso","Borna Sosa","Giuseppe Caso","Borna Sosa","0.0","0.0","1998-12-09T00:00","1998-01-21T00:00","1998-12-09T00:00","1998-01-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6672","fm_11609","0.0",,"Héctor Bellerín","Harrison Reed","Héctor Bellerín","Harrison Reed","0.0","0.0","1995-03-19T00:00","1995-01-27T00:00","1995-03-19T00:00","1995-01-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8059","fm_8780","0.0",,"Luka Janes","Marco Bevilacqua","Luka Janes","Marco Bevilacqua","0.0","0.0","2004-01-19T00:00","2004-11-09T00:00","2004-01-19T00:00","2004-11-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8059","fm_8781","0.0",,"Luka Janes","Nicolò Dal Lago","Luka Janes","Nicolò Dal Lago","0.0","0.0","2004-01-19T00:00","2004-09-03T00:00","2004-01-19T00:00","2004-09-03T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10094","fm_3239","0.0",,"Simon Moore","Toni Lindenhahn","Simon Moore","Toni Lindenhahn","0.0","0.0","1990-05-19T00:00","1990-11-15T00:00","1990-05-19T00:00","1990-11-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5550","fm_15899","0.0",,"Chancel Mbemba","Arial Mendy","Chancel Mbemba","Arial Mendy","0.0","0.0","1994-08-08T00:00","1994-11-07T00:00","1994-08-08T00:00","1994-11-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4560","fm_17372","0.0",,"Taha Tosun","Desthy Nkounkou","Taha Tosun","Desthy Nkounkou","0.0","0.0","2005-04-28T00:00","2005-03-11T00:00","2005-04-28T00:00","2005-03-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7630","fm_12625","0.0",,"Ayman Aourir","Sil Swinkels","Ayman Aourir","Sil Swinkels","0.0","0.0","2004-10-06T00:00","2004-01-06T00:00","2004-10-06T00:00","2004-01-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7837","fm_1795","0.0",,"Mergim Berisha","Ridle Baku","Mergim Berisha","Ridle Baku","0.0","0.0","1998-05-11T00:00","1998-04-08T00:00","1998-05-11T00:00","1998-04-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6537","fm_1896","0.0",,"Brahim Díaz","Omar Marmoush","Brahim Díaz","Omar Marmoush","0.0","0.0","1999-08-03T00:00","1999-02-07T00:00","1999-08-03T00:00","1999-02-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9944","fm_13594","0.0",,"Jobe Bellingham","Levis Pitan","Jobe Bellingham","Levis Pitan","0.0","0.0","2005-09-23T00:00","2005-05-24T00:00","2005-09-23T00:00","2005-05-24T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9944","fm_13593","0.0",,"Jobe Bellingham","Sebastian Dabrowski","Jobe Bellingham","Sebastian Dabrowski","0.0","0.0","2005-09-23T00:00","2005-09-11T00:00","2005-09-23T00:00","2005-09-11T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3151","fm_14845","0.0",,"Tze-Nam Yue","Óscar Gil","Tze-Nam Yue","Óscar Gil","0.0","0.0","1998-05-12T00:00","1998-04-26T00:00","1998-05-12T00:00","1998-04-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8659","fm_12221","0.0",,"Tjas Begic","Alex Scott","Tjas Begic","Alex Scott","0.0","0.0","2003-06-30T00:00","2003-08-21T00:00","2003-06-30T00:00","2003-08-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9509","fm_10616","0.0",,"Agus Medina","Wu Yizhen","Agus Medina","Wu Yizhen","0.0","0.0","1994-09-08T00:00","1994-05-25T00:00","1994-09-08T00:00","1994-05-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9509","fm_10617","0.2",,"Agus Medina","Ye Chugui","Agus Medina","Ye Chugui","0.0","0.0","1994-09-08T00:00","1994-09-08T00:00","1994-09-08T00:00","1994-09-08T00:00","1.0","1.0"
"LinearCombinationMatchingRule","tm_9157","fm_5957","0.0",,"Brayan Boci","Patrick Thon","Brayan Boci","Patrick Thon","0.0","0.0","2003-07-24T00:00","2003-07-10T00:00","2003-07-24T00:00","2003-07-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3912","fm_8165","0.0",,"Chris Lokesa","Christian Negrini","Chris Lokesa","Christian Negrini","0.0","0.0","2004-11-07T00:00","2004-09-15T00:00","2004-11-07T00:00","2004-09-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3491","fm_16245","0.0",,"Guus Til","Viti Rozada","Guus Til","Viti Rozada","0.0","0.0","1997-12-22T00:00","1997-09-16T00:00","1997-12-22T00:00","1997-09-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5172","fm_9730","0.0",,"Quaresma","Berk Yıldız","Quaresma","Berk Yıldız","0.0","0.0","1996-08-22T00:00","1996-01-09T00:00","1996-08-22T00:00","1996-01-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9316","fm_11883","0.0",,"Sebas Moyano","Ryan Yates","Sebas Moyano","Ryan Yates","0.0","0.0","1997-03-23T00:00","1997-11-21T00:00","1997-03-23T00:00","1997-11-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9303","fm_11870","0.0",,"Carlos Pomares","Cyrus Christie","Carlos Pomares","Cyrus Christie","0.0","0.0","1992-12-05T00:00","1992-09-30T00:00","1992-12-05T00:00","1992-09-30T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3912","fm_8164","0.0",,"Chris Lokesa","Flavio Dilernia","Chris Lokesa","Flavio Dilernia","0.0","0.0","2004-11-07T00:00","2004-04-18T00:00","2004-11-07T00:00","2004-04-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3102","fm_3759","0.0",,"Jixuan Leng","Felix Brand","Jixuan Leng","Felix Brand","0.0","0.0","2001-04-30T00:00","2001-02-15T00:00","2001-04-30T00:00","2001-02-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_10463","fm_3611","0.0",,"Shinta Appelkamp","Moritz Broschinski","Shinta Appelkamp","Moritz Broschinski","0.0","0.0","2000-11-01T00:00","2000-09-23T00:00","2000-11-01T00:00","2000-09-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9766","fm_10875","0.0",,"Kristoffer Klaesson","Chen Yinjie","Kristoffer Klaesson","Chen Yinjie","0.0","0.0","2000-11-27T00:00","2000-02-29T00:00","2000-11-27T00:00","2000-02-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3024","fm_14711","0.0",,"Yanfeng Dong","Santi Comesaña","Yanfeng Dong","Santi Comesaña","0.0","0.0","1996-02-11T00:00","1996-10-05T00:00","1996-02-11T00:00","1996-10-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2744","fm_16912","0.0",,"David Udogu","Maher Bouyadel","David Udogu","Maher Bouyadel","0.0","0.0","2003-01-30T00:00","2003-01-17T00:00","2003-01-30T00:00","2003-01-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9842","fm_12009","0.0",,"Tom Ince","Conor Washington","Tom Ince","Conor Washington","0.0","0.0","1992-01-30T00:00","1992-05-18T00:00","1992-01-30T00:00","1992-05-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6397","fm_11321","0.0",,"Alessandro Berardi","Rodrigo","Alessandro Berardi","Rodrigo","0.0","0.0","1991-01-16T00:00","1991-03-06T00:00","1991-01-16T00:00","1991-03-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4055","fm_11807","0.0",,"Hugo Cuypers","Nathan Phillips","Hugo Cuypers","Nathan Phillips","0.0","0.0","1997-02-07T00:00","1997-03-21T00:00","1997-02-07T00:00","1997-03-21T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8330","fm_13388","0.0",,"Madou Touré","Sam Leverett","Madou Touré","Sam Leverett","0.0","0.0","2002-05-28T00:00","2002-09-28T00:00","2002-05-28T00:00","2002-09-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7813","fm_1771","0.0",,"Luca Philipp","Alphonso Davies","Luca Philipp","Alphonso Davies","0.0","0.0","2000-11-28T00:00","2000-11-02T00:00","2000-11-28T00:00","2000-11-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6279","fm_12670","0.0",,"Vivaldo Semedo","Kamari Doyle","Vivaldo Semedo","Kamari Doyle","0.0","0.0","2005-01-28T00:00","2005-08-01T00:00","2005-01-28T00:00","2005-08-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5345","fm_15683","0.0",,"Amine","Unai Bustinza","Amine","Unai Bustinza","0.0","0.0","1992-11-04T00:00","1992-02-02T00:00","1992-11-04T00:00","1992-02-02T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5992","fm_14871","0.0",,"Rade Krunic","Dimitri Foulquier","Rade Krunic","Dimitri Foulquier","0.0","0.0","1993-10-07T00:00","1993-03-23T00:00","1993-10-07T00:00","1993-03-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2391","fm_4045","0.0",,"Jordan Harrison","Tunahan Taşçı","Jordan Harrison","Tunahan Taşçı","0.0","0.0","2002-09-09T00:00","2002-04-29T00:00","2002-09-09T00:00","2002-04-29T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2003","fm_17633","0.0",,"Timon Obermeier","Eneko Ortiz","Timon Obermeier","Eneko Ortiz","0.0","0.0","2003-04-07T00:00","2003-05-26T00:00","2003-04-07T00:00","2003-05-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5813","fm_17219","0.0",,"Adama Bojang","Yoann Cissé","Adama Bojang","Yoann Cissé","0.0","0.0","2004-05-28T00:00","2004-12-13T00:00","2004-05-28T00:00","2004-12-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4858","fm_2636","0.0",,"Renat Dadashov","Betim Fazliji","Renat Dadashov","Betim Fazliji","0.0","0.0","1999-05-17T00:00","1999-04-25T00:00","1999-05-17T00:00","1999-04-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3201","fm_3851","0.0",,"Tenglong Li","Nordin Musampa","Tenglong Li","Nordin Musampa","0.0","0.0","2001-01-06T00:00","2001-10-13T00:00","2001-01-06T00:00","2001-10-13T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3966","fm_16726","0.0",,"Zakaria El Ouahdi","Imanol Segovia","Zakaria El Ouahdi","Imanol Segovia","0.0","0.0","2001-12-31T00:00","2001-02-06T00:00","2001-12-31T00:00","2001-02-06T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6390","fm_12791","0.0",,"Matteo Cancellieri","Nico Gordon","Matteo Cancellieri","Nico Gordon","0.0","0.0","2002-02-12T00:00","2002-04-28T00:00","2002-02-12T00:00","2002-04-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6390","fm_12790","0.0",,"Matteo Cancellieri","Tate Campbell","Matteo Cancellieri","Tate Campbell","0.0","0.0","2002-02-12T00:00","2002-06-27T00:00","2002-02-12T00:00","2002-06-27T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3379","fm_2565","0.0",,"Franck Kessié","Ivan Šunjić","Franck Kessié","Ivan Šunjić","0.0","0.0","1996-12-19T00:00","1996-10-09T00:00","1996-12-19T00:00","1996-10-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2008","fm_5122","0.0",,"Elion Haxhosaj","Per Kloosterboer","Elion Haxhosaj","Per Kloosterboer","0.0","0.0","2005-05-09T00:00","2005-03-08T00:00","2005-05-09T00:00","2005-03-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7145","fm_12129","0.0",,"Brandon Austin","Ben Wiles","Brandon Austin","Ben Wiles","0.0","0.0","1999-01-08T00:00","1999-04-17T00:00","1999-01-08T00:00","1999-04-17T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4311","fm_6088","0.0",,"Florian Le Joncour","Divock Origi","Florian Le Joncour","Divock Origi","0.0","0.0","1995-02-03T00:00","1995-04-18T00:00","1995-02-03T00:00","1995-04-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4233","fm_15988","0.0",,"Nayel Mehssatou","Olawale Farayola","Nayel Mehssatou","Olawale Farayola","0.0","0.0","2002-04-11T00:00","2002-10-10T00:00","2002-04-11T00:00","2002-10-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2947","fm_7139","0.0",,"Guobao Liu","Luca Belloni","Guobao Liu","Luca Belloni","0.0","0.0","2003-04-30T00:00","2003-05-08T00:00","2003-04-30T00:00","2003-05-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2684","fm_4343","0.0",,"Paul Lehmann","Eray Işik","Paul Lehmann","Eray Işik","0.0","0.0","2004-07-22T00:00","2004-10-25T00:00","2004-07-22T00:00","2004-10-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2684","fm_4342","0.0",,"Paul Lehmann","Teoman Gündüz","Paul Lehmann","Teoman Gündüz","0.0","0.0","2004-07-22T00:00","2004-06-07T00:00","2004-07-22T00:00","2004-06-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4142","fm_15891","0.0",,"Nick Gillekens","João Graça","Nick Gillekens","João Graça","0.0","0.0","1995-07-05T00:00","1995-06-18T00:00","1995-07-05T00:00","1995-06-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5554","fm_14424","0.0",,"Renan Lodi","Carles Pérez","Renan Lodi","Carles Pérez","0.0","0.0","1998-04-08T00:00","1998-02-16T00:00","1998-04-08T00:00","1998-02-16T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2997","fm_4656","0.0",,"Ablikim Abdusalam","Corné van Houwelingen","Ablikim Abdusalam","Corné van Houwelingen","0.0","0.0","2003-01-05T00:00","2003-08-07T00:00","2003-01-05T00:00","2003-08-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7165","fm_12149","0.0",,"Bryan Gil","Scott High","Bryan Gil","Scott High","0.0","0.0","2001-02-11T00:00","2001-02-15T00:00","2001-02-11T00:00","2001-02-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4795","fm_2572","0.0",,"Ryan Mendes","Ximo Navarro","Ryan Mendes","Ximo Navarro","0.0","0.0","1990-01-08T00:00","1990-01-23T00:00","1990-01-08T00:00","1990-01-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1544","fm_4619","0.0",,"Cristián Gutiérrez","Matthias Köbbing","Cristián Gutiérrez","Matthias Köbbing","0.0","0.0","1997-02-18T00:00","1997-05-28T00:00","1997-02-18T00:00","1997-05-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_5574","fm_14444","0.0",,"Jean-Clair Todibo","Dani Vivian","Jean-Clair Todibo","Dani Vivian","0.0","0.0","1999-12-30T00:00","1999-07-05T00:00","1999-12-30T00:00","1999-07-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2252","fm_16414","0.0",,"Habib Diallo","Younès Kaabouni","Habib Diallo","Younès Kaabouni","0.0","0.0","1995-06-18T00:00","1995-05-23T00:00","1995-06-18T00:00","1995-05-23T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8275","fm_10781","0.0",,"Hugo Picard","Hua Mingcan","Hugo Picard","Hua Mingcan","0.0","0.0","2003-05-09T00:00","2003-01-05T00:00","2003-05-09T00:00","2003-01-05T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_6222","fm_1584","0.0",,"Martin Erlic","Joey DeZart","Martin Erlic","Joey DeZart","0.0","0.0","1998-01-24T00:00","1998-06-09T00:00","1998-01-24T00:00","1998-06-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2176","fm_2774","0.0",,"Braian Cufré","Max Christiansen","Braian Cufré","Max Christiansen","0.0","0.0","1996-12-15T00:00","1996-09-25T00:00","1996-12-15T00:00","1996-09-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4394","fm_14676","0.0",,"Mauro Icardi","Ruben Aguilar","Mauro Icardi","Ruben Aguilar","0.0","0.0","1993-02-19T00:00","1993-04-26T00:00","1993-02-19T00:00","1993-04-26T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2915","fm_7100","0.0",,"Mustapa Tash","Alessandro Circati","Mustapa Tash","Alessandro Circati","0.0","0.0","2003-03-01T00:00","2003-10-10T00:00","2003-03-01T00:00","2003-10-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3309","fm_6485","0.0",,"Lai Wei","Silvan Hefti","Lai Wei","Silvan Hefti","0.0","0.0","1997-01-02T00:00","1997-10-25T00:00","1997-01-02T00:00","1997-10-25T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9873","fm_10983","0.0",,"Mykola Kukharevych","Liu Tingpeng","Mykola Kukharevych","Liu Tingpeng","0.0","0.0","2001-07-01T00:00","2001-05-28T00:00","2001-07-01T00:00","2001-05-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_9873","fm_10982","0.0",,"Mykola Kukharevych","Sun Qihang","Mykola Kukharevych","Sun Qihang","0.0","0.0","2001-07-01T00:00","2001-07-28T00:00","2001-07-01T00:00","2001-07-28T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_2121","fm_5245","0.0",,"Tony Leone","Pascal Koelewijn","Tony Leone","Pascal Koelewijn","0.0","0.0","2004-04-28T00:00","2004-02-10T00:00","2004-04-28T00:00","2004-02-10T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_1909","fm_10760","0.0",,"Florian Engelhardt","Cao Jinlong","Florian Engelhardt","Cao Jinlong","0.0","0.0","2003-06-16T00:00","2003-12-20T00:00","2003-06-16T00:00","2003-12-20T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_8016","fm_11998","0.0",,"Alexander Brunst","Sam Gallagher","Alexander Brunst","Sam Gallagher","0.0","0.0","1995-07-07T00:00","1995-09-15T00:00","1995-07-07T00:00","1995-09-15T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_4352","fm_3590","0.0",,"Daiki Hashioka","Muhammed Kiprit","Daiki Hashioka","Muhammed Kiprit","0.0","0.0","1999-05-17T00:00","1999-07-09T00:00","1999-05-17T00:00","1999-07-09T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7573","fm_12562","0.0",,"Taichi Fukui","Jack Wells-Morrison","Taichi Fukui","Jack Wells-Morrison","0.0","0.0","2004-07-15T00:00","2004-02-18T00:00","2004-07-15T00:00","2004-02-18T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7965","fm_15489","0.0",,"Niklas Stark","Franck Bambock","Niklas Stark","Franck Bambock","0.0","0.0","1995-04-14T00:00","1995-04-07T00:00","1995-04-14T00:00","1995-04-07T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_3526","fm_2712","0.0",,"Georges Mikautadze","Shinta Appelkamp","Georges Mikautadze","Shinta Appelkamp","0.0","0.0","2000-10-31T00:00","2000-11-01T00:00","2000-10-31T00:00","2000-11-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7619","fm_4091","0.0",,"Jeremie Frimpong","Olivier Deman","Jeremie Frimpong","Olivier Deman","0.0","0.0","2000-12-10T00:00","2000-04-08T00:00","2000-12-10T00:00","2000-04-08T00:00","0.0","0.0"
"LinearCombinationMatchingRule","tm_7429","fm_12413","0.0",,"Sasa Lukic","Andy Cannon","Sasa Lukic","Andy Cannon","0.0","0.0","1996-08-13T00:00","1996-03-14T00:00","1996-08-13T00:00","1996-03-14T00:00","0.0","0.0"
