"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerNameReverseComparator record1Value","[1] PlayerNameReverseComparator record2Value","[1] PlayerNameReverseComparator record1PreprocessedValue","[1] PlayerNameReverseComparator record2PreprocessedValue","[1] PlayerNameReverseComparator similarity","[1] PlayerNameReverseComparator postproccesedSimilarity","[2] PlayerNameComparatorLevenshtein record1Value","[2] PlayerNameComparatorLevenshtein record2Value","[2] PlayerNameComparatorLevenshtein record1PreprocessedValue","[2] PlayerNameComparatorLevenshtein record2PreprocessedValue","[2] PlayerNameComparatorLevenshtein similarity","[2] PlayerNameComparatorLevenshtein postproccesedSimilarity","[3] PlayerNameComparatorEqual record1Value","[3] PlayerNameComparatorEqual record2Value","[3] PlayerNameComparatorEqual record1PreprocessedValue","[3] PlayerNameComparatorEqual record2PreprocessedValue","[3] PlayerNameComparatorEqual similarity","[3] PlayerNameComparatorEqual postproccesedSimilarity","[4] PlayerNameComparatorMongeElkan record1Value","[4] PlayerNameComparatorMongeElkan record2Value","[4] PlayerNameComparatorMongeElkan record1PreprocessedValue","[4] PlayerNameComparatorMongeElkan record2PreprocessedValue","[4] PlayerNameComparatorMongeElkan similarity","[4] PlayerNameComparatorMongeElkan postproccesedSimilarity","[5] PlayerBirthdateComparator10Years record1Value","[5] PlayerBirthdateComparator10Years record2Value","[5] PlayerBirthdateComparator10Years record1PreprocessedValue","[5] PlayerBirthdateComparator10Years record2PreprocessedValue","[5] PlayerBirthdateComparator10Years similarity","[5] PlayerBirthdateComparator10Years postproccesedSimilarity","[6] PlayerBirthdateComparator2Years record1Value","[6] PlayerBirthdateComparator2Years record2Value","[6] PlayerBirthdateComparator2Years record1PreprocessedValue","[6] PlayerBirthdateComparator2Years record2PreprocessedValue","[6] PlayerBirthdateComparator2Years similarity","[6] PlayerBirthdateComparator2Years postproccesedSimilarity","[7] PlayerBirthdateComparatorDay record1Value","[7] PlayerBirthdateComparatorDay record2Value","[7] PlayerBirthdateComparatorDay record1PreprocessedValue","[7] PlayerBirthdateComparatorDay record2PreprocessedValue","[7] PlayerBirthdateComparatorDay similarity","[7] PlayerBirthdateComparatorDay postproccesedSimilarity","[8] PlayerBirthdateComparatorDay record1Value","[8] PlayerBirthdateComparatorDay record2Value","[8] PlayerBirthdateComparatorDay record1PreprocessedValue","[8] PlayerBirthdateComparatorDay record2PreprocessedValue","[8] PlayerBirthdateComparatorDay similarity","[8] PlayerBirthdateComparatorDay postproccesedSimilarity","[9] PlayerBirthdateComparator record1Value","[9] PlayerBirthdateComparator record2Value","[9] PlayerBirthdateComparator record1PreprocessedValue","[9] PlayerBirthdateComparator record2PreprocessedValue","[9] PlayerBirthdateComparator similarity","[9] PlayerBirthdateComparator postproccesedSimilarity","[10] PlayerBirthdateComparatorDay record1Value","[10] PlayerBirthdateComparatorDay record2Value","[10] PlayerBirthdateComparatorDay record1PreprocessedValue","[10] PlayerBirthdateComparatorDay record2PreprocessedValue","[10] PlayerBirthdateComparatorDay similarity","[10] PlayerBirthdateComparatorDay postproccesedSimilarity","[11] PlayerClubComparatorLowerCaseJaccard record1Value","[11] PlayerClubComparatorLowerCaseJaccard record2Value","[11] PlayerClubComparatorLowerCaseJaccard record1PreprocessedValue","[11] PlayerClubComparatorLowerCaseJaccard record2PreprocessedValue","[11] PlayerClubComparatorLowerCaseJaccard similarity","[11] PlayerClubComparatorLowerCaseJaccard postproccesedSimilarity","[12] PlayerClubComparatorJaccard record1Value","[12] PlayerClubComparatorJaccard record2Value","[12] PlayerClubComparatorJaccard record1PreprocessedValue","[12] PlayerClubComparatorJaccard record2PreprocessedValue","[12] PlayerClubComparatorJaccard similarity","[12] PlayerClubComparatorJaccard postproccesedSimilarity","[13] PlayerClubComparatorLevenshtein record1Value","[13] PlayerClubComparatorLevenshtein record2Value","[13] PlayerClubComparatorLevenshtein record1PreprocessedValue","[13] PlayerClubComparatorLevenshtein record2PreprocessedValue","[13] PlayerClubComparatorLevenshtein similarity","[13] PlayerClubComparatorLevenshtein postproccesedSimilarity","[14] PlayerLeagueComparatorEqual record1Value","[14] PlayerLeagueComparatorEqual record2Value","[14] PlayerLeagueComparatorEqual record1PreprocessedValue","[14] PlayerLeagueComparatorEqual record2PreprocessedValue","[14] PlayerLeagueComparatorEqual similarity","[14] PlayerLeagueComparatorEqual postproccesedSimilarity"
"WekaMatchingRule","tm_2496","fm_15963",,"0","Naif Asiri","Nabil Alioui","Naif Asiri","Nabil Alioui","0.0","0.0","Naif Asiri","Alioui Nabil","Naif Asiri","Alioui Nabil","0.25","0.25","Naif Asiri","Nabil Alioui","Naif Asiri","Nabil Alioui","0.5833333333333333","0.5833333333333333","Naif Asiri","Nabil Alioui","Naif Asiri","Nabil Alioui","0.0","0.0","Naif Asiri","Nabil Alioui","Naif Asiri","Nabil Alioui","0.55","0.55","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.8","0.8","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.0","0.0","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.0","0.0","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.0","0.0","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.33333333333333337","0.33333333333333337","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.0","0.0","Al-Okhdood Club","Havre AC","al-okhdood club","havre ac","0.0","0.0","Al-Okhdood Club","Havre AC","Al-Okhdood Club","Havre AC","0.0","0.0","Al-Okhdood Club","Havre AC","Al-Okhdood Club","Havre AC","0.1333333333333333","0.1333333333333333",,"Ligue 2 BKT",,"Ligue 2 BKT","0.0","0.0"
"WekaMatchingRule","tm_2699","fm_2757",,"1","Manuel Schäffler","Manuel Schäffler","Manuel Schäffler","Manuel Schäffler","1.0","1.0","Manuel Schäffler","Schäffler Manuel","Manuel Schäffler","Schäffler Manuel","0.125","0.125","Manuel Schäffler","Manuel Schäffler","Manuel Schäffler","Manuel Schäffler","1.0","1.0","Manuel Schäffler","Manuel Schäffler","Manuel Schäffler","Manuel Schäffler","1.0","1.0","Manuel Schäffler","Manuel Schäffler","Manuel Schäffler","Manuel Schäffler","1.0","1.0","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1.0","1.0","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1.0","1.0","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1.0","1.0","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1.0","1.0","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1.0","1.0","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1989-02-06T00:00","1.0","1.0","SG Dynamo Dresden","Dynamo Dresden","sg dynamo dresden","dynamo dresden","0.6666666666666666","0.0","SG Dynamo Dresden","Dynamo Dresden","SG Dynamo Dresden","Dynamo Dresden","0.6666666666666666","0.0","SG Dynamo Dresden","Dynamo Dresden","SG Dynamo Dresden","Dynamo Dresden","0.8235294117647058","0.8235294117647058",,"3. Liga",,"3. Liga","0.0","0.0"
"WekaMatchingRule","tm_6848","fm_15454",,"1","Antonio Sánchez","Antonio Sánchez","Antonio Sánchez","Antonio Sánchez","1.0","1.0","Antonio Sánchez","Sánchez Antonio","Antonio Sánchez","Sánchez Antonio","0.06666666666666665","0.06666666666666665","Antonio Sánchez","Antonio Sánchez","Antonio Sánchez","Antonio Sánchez","1.0","1.0","Antonio Sánchez","Antonio Sánchez","Antonio Sánchez","Antonio Sánchez","1.0","1.0","Antonio Sánchez","Antonio Sánchez","Antonio Sánchez","Antonio Sánchez","1.0","1.0","1997-04-22T00:00","1997-11-30T00:00","1997-04-22T00:00","1997-11-30T00:00","1.0","1.0","1997-04-22T00:00","1997-11-30T00:00","1997-04-22T00:00","1997-11-30T00:00","1.0","1.0","1997-04-22T00:00","1997-11-30T00:00","1997-04-22T00:00","1997-11-30T00:00","0.0","0.0","1997-04-22T00:00","1997-11-30T00:00","1997-04-22T00:00","1997-11-30T00:00","0.0","0.0","1997-04-22T00:00","1997-11-30T00:00","1997-04-22T00:00","1997-11-30T00:00","1.0","1.0","1997-04-22T00:00","1997-11-30T00:00","1997-04-22T00:00","1997-11-30T00:00","0.0","0.0","RCD Mallorca","Mallorca","rcd mallorca","mallorca","0.5","0.0","RCD Mallorca","Mallorca","RCD Mallorca","Mallorca","0.5","0.0","RCD Mallorca","Mallorca","RCD Mallorca","Mallorca","0.6666666666666667","0.6666666666666667",,"Spanish First Division",,"Spanish First Division","0.0","0.0"
"WekaMatchingRule","tm_2989","fm_10564",,"0","Nok-Hang Leung","Wang Peng","Nok-Hang Leung","Wang Peng","0.0","0.0","Nok-Hang Leung","Peng Wang","Nok-Hang Leung","Peng Wang","0.3571428571428571","0.3571428571428571","Nok-Hang Leung","Wang Peng","Nok-Hang Leung","Wang Peng","0.5","0.5","Nok-Hang Leung","Wang Peng","Nok-Hang Leung","Wang Peng","0.0","0.0","Nok-Hang Leung","Wang Peng","Nok-Hang Leung","Wang Peng","0.4875","0.4875","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.7","0.7","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.0","0.0","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.0","0.0","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.0","0.0","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.0","0.0","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.0","0.0","Zhejiang FC","GZ City","zhejiang fc","gz city","0.0","0.0","Zhejiang FC","GZ City","Zhejiang FC","GZ City","0.0","0.0","Zhejiang FC","GZ City","Zhejiang FC","GZ City","0.09090909090909094","0.09090909090909094",,"Chinese Super League",,"Chinese Super League","0.0","0.0"
"WekaMatchingRule","tm_6863","fm_15377",,"1","Álex Centelles","Álex Centelles","Álex Centelles","Álex Centelles","1.0","1.0","Álex Centelles","Centelles Álex","Álex Centelles","Centelles Álex","0.2857142857142857","0.2857142857142857","Álex Centelles","Álex Centelles","Álex Centelles","Álex Centelles","1.0","1.0","Álex Centelles","Álex Centelles","Álex Centelles","Álex Centelles","1.0","1.0","Álex Centelles","Álex Centelles","Álex Centelles","Álex Centelles","1.0","1.0","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1.0","1.0","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1.0","1.0","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1.0","1.0","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1.0","1.0","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1.0","1.0","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1999-08-30T00:00","1.0","1.0","UD Almería","Almería","ud almería","almería","0.5","0.0","UD Almería","Almería","UD Almería","Almería","0.5","0.0","UD Almería","Almería","UD Almería","Almería","0.7","0.7",,"Spanish First Division",,"Spanish First Division","0.0","0.0"
"WekaMatchingRule","tm_3260","fm_10961",,"0","Zhuoyi Lü","Lyu Zhuoyi","Zhuoyi Lü","Lyu Zhuoyi","0.3333333333333333","0.3333333333333333","Zhuoyi Lü","Zhuoyi Lyu","Zhuoyi Lü","Zhuoyi Lyu","0.8","0.8","Zhuoyi Lü","Lyu Zhuoyi","Zhuoyi Lü","Lyu Zhuoyi","0.30000000000000004","0.30000000000000004","Zhuoyi Lü","Lyu Zhuoyi","Zhuoyi Lü","Lyu Zhuoyi","0.0","0.0","Zhuoyi Lü","Lyu Zhuoyi","Zhuoyi Lü","Lyu Zhuoyi","0.6666666666666667","0.6666666666666667","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","Dalian Professional","DL Pro","dalian professional","dl pro","0.0","0.0","Dalian Professional","DL Pro","Dalian Professional","DL Pro","0.0","0.0","Dalian Professional","DL Pro","Dalian Professional","DL Pro","0.3157894736842105","0.3157894736842105",,"Chinese Super League",,"Chinese Super League","0.0","0.0"
"WekaMatchingRule","tm_3133","fm_10549",,"0","Xinyu Liu","Liu Xinyu","Xinyu Liu","Liu Xinyu","1.0","1.0","Xinyu Liu","Xinyu Liu","Xinyu Liu","Xinyu Liu","1.0","1.0","Xinyu Liu","Liu Xinyu","Xinyu Liu","Liu Xinyu","0.33333333333333337","0.33333333333333337","Xinyu Liu","Liu Xinyu","Xinyu Liu","Liu Xinyu","0.0","0.0","Xinyu Liu","Liu Xinyu","Xinyu Liu","Liu Xinyu","1.0","1.0","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1.0","1.0","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1.0","1.0","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1.0","1.0","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1.0","1.0","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1.0","1.0","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1991-11-17T00:00","1.0","1.0","Cangzhou Mighty Lions","CZ Mighty Lions","cangzhou mighty lions","cz mighty lions","0.5","0.0","Cangzhou Mighty Lions","CZ Mighty Lions","Cangzhou Mighty Lions","CZ Mighty Lions","0.5","0.0","Cangzhou Mighty Lions","CZ Mighty Lions","Cangzhou Mighty Lions","CZ Mighty Lions","0.7142857142857143","0.7142857142857143",,"Chinese Super League",,"Chinese Super League","0.0","0.0"
"WekaMatchingRule","tm_2329","fm_10042",,"1","Anthony Nwakaeme","Tony Nwakaeme","Anthony Nwakaeme","Tony Nwakaeme","0.3333333333333333","0.3333333333333333","Anthony Nwakaeme","Nwakaeme Tony","Anthony Nwakaeme","Nwakaeme Tony","0.1875","0.1875","Anthony Nwakaeme","Tony Nwakaeme","Anthony Nwakaeme","Tony Nwakaeme","0.8125","0.8125","Anthony Nwakaeme","Tony Nwakaeme","Anthony Nwakaeme","Tony Nwakaeme","0.0","0.0","Anthony Nwakaeme","Tony Nwakaeme","Anthony Nwakaeme","Tony Nwakaeme","0.7857142857142857","0.7857142857142857","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1.0","1.0","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1.0","1.0","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1.0","1.0","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1.0","1.0","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1.0","1.0","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1989-03-21T00:00","1.0","1.0","Al-Fayha FC","Al-Fayha","al-fayha fc","al-fayha","0.6666666666666666","0.0","Al-Fayha FC","Al-Fayha","Al-Fayha FC","Al-Fayha","0.6666666666666666","0.0","Al-Fayha FC","Al-Fayha","Al-Fayha FC","Al-Fayha","0.7272727272727273","0.7272727272727273",,"Saudi Professional League",,"Saudi Professional League","0.0","0.0"
"WekaMatchingRule","tm_10287","fm_15586",,"1","Momo Diaby","Mohamed Diaby","Momo Diaby","Mohamed Diaby","0.3333333333333333","0.3333333333333333","Momo Diaby","Diaby Mohamed","Momo Diaby","Diaby Mohamed","0.15384615384615385","0.15384615384615385","Momo Diaby","Mohamed Diaby","Momo Diaby","Mohamed Diaby","0.6923076923076923","0.6923076923076923","Momo Diaby","Mohamed Diaby","Momo Diaby","Mohamed Diaby","0.0","0.0","Momo Diaby","Mohamed Diaby","Momo Diaby","Mohamed Diaby","0.7142857142857143","0.7142857142857143","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1.0","1.0","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1.0","1.0","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1.0","1.0","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1.0","1.0","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1.0","1.0","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1996-09-03T00:00","1.0","1.0","Portimonense SC","PTM","portimonense sc","ptm","0.0","0.0","Portimonense SC","PTM","Portimonense SC","PTM","0.0","0.0","Portimonense SC","PTM","Portimonense SC","PTM","0.19999999999999996","0.19999999999999996",,"Portuguese Premier League",,"Portuguese Premier League","0.0","0.0"
"WekaMatchingRule","tm_8845","fm_6626",,"0","Emmanuele Matino","Emanuele Valeri","Emmanuele Matino","Emanuele Valeri","0.0","0.0","Emmanuele Matino","Valeri Emanuele","Emmanuele Matino","Valeri Emanuele","0.1875","0.1875","Emmanuele Matino","Emanuele Valeri","Emmanuele Matino","Emanuele Valeri","0.625","0.625","Emmanuele Matino","Emanuele Valeri","Emmanuele Matino","Emanuele Valeri","0.0","0.0","Emmanuele Matino","Emanuele Valeri","Emmanuele Matino","Emanuele Valeri","0.5694444444444444","0.5694444444444444","1998-10-07T00:00","1998-12-07T00:00","1998-10-07T00:00","1998-12-07T00:00","1.0","1.0","1998-10-07T00:00","1998-12-07T00:00","1998-10-07T00:00","1998-12-07T00:00","1.0","1.0","1998-10-07T00:00","1998-12-07T00:00","1998-10-07T00:00","1998-12-07T00:00","0.0","0.0","1998-10-07T00:00","1998-12-07T00:00","1998-10-07T00:00","1998-12-07T00:00","0.39","0.39","1998-10-07T00:00","1998-12-07T00:00","1998-10-07T00:00","1998-12-07T00:00","1.0","1.0","1998-10-07T00:00","1998-12-07T00:00","1998-10-07T00:00","1998-12-07T00:00","0.0","0.0","SSC Bari","Cremonese","ssc bari","cremonese","0.0","0.0","SSC Bari","Cremonese","SSC Bari","Cremonese","0.0","0.0","SSC Bari","Cremonese","SSC Bari","Cremonese","0.0","0.0",,"Italian Serie A",,"Italian Serie A","0.0","0.0"
"WekaMatchingRule","tm_5237","fm_2577",,"0","Finn Dicke","Finn Becker","Finn Dicke","Finn Becker","0.3333333333333333","0.3333333333333333","Finn Dicke","Becker Finn","Finn Dicke","Becker Finn","0.09090909090909094","0.09090909090909094","Finn Dicke","Finn Becker","Finn Dicke","Finn Becker","0.7272727272727273","0.7272727272727273","Finn Dicke","Finn Becker","Finn Dicke","Finn Becker","0.0","0.0","Finn Dicke","Finn Becker","Finn Dicke","Finn Becker","0.75","0.75","2004-09-14T00:00","2000-06-08T00:00","2004-09-14T00:00","2000-06-08T00:00","0.6","0.6","2004-09-14T00:00","2000-06-08T00:00","2004-09-14T00:00","2000-06-08T00:00","0.0","0.0","2004-09-14T00:00","2000-06-08T00:00","2004-09-14T00:00","2000-06-08T00:00","0.0","0.0","2004-09-14T00:00","2000-06-08T00:00","2004-09-14T00:00","2000-06-08T00:00","0.0","0.0","2004-09-14T00:00","2000-06-08T00:00","2004-09-14T00:00","2000-06-08T00:00","0.0","0.0","2004-09-14T00:00","2000-06-08T00:00","2004-09-14T00:00","2000-06-08T00:00","0.0","0.0","GD Estoril Praia","Hoffenheim","gd estoril praia","hoffenheim","0.0","0.0","GD Estoril Praia","Hoffenheim","GD Estoril Praia","Hoffenheim","0.0","0.0","GD Estoril Praia","Hoffenheim","GD Estoril Praia","Hoffenheim","0.125","0.125",,"Bundesliga",,"Bundesliga","0.0","0.0"
"WekaMatchingRule","tm_9546","fm_8889",,"0","Hugo Pérez","Hugo Pavek","Hugo Pérez","Hugo Pavek","0.3333333333333333","0.3333333333333333","Hugo Pérez","Pavek Hugo","Hugo Pérez","Pavek Hugo","0.0","0.0","Hugo Pérez","Hugo Pavek","Hugo Pérez","Hugo Pavek","0.7","0.7","Hugo Pérez","Hugo Pavek","Hugo Pérez","Hugo Pavek","0.0","0.0","Hugo Pérez","Hugo Pavek","Hugo Pérez","Hugo Pavek","0.7","0.7","2002-12-16T00:00","2005-06-02T00:00","2002-12-16T00:00","2005-06-02T00:00","0.7","0.7","2002-12-16T00:00","2005-06-02T00:00","2002-12-16T00:00","2005-06-02T00:00","0.0","0.0","2002-12-16T00:00","2005-06-02T00:00","2002-12-16T00:00","2005-06-02T00:00","0.0","0.0","2002-12-16T00:00","2005-06-02T00:00","2002-12-16T00:00","2005-06-02T00:00","0.0","0.0","2002-12-16T00:00","2005-06-02T00:00","2002-12-16T00:00","2005-06-02T00:00","0.0","0.0","2002-12-16T00:00","2005-06-02T00:00","2002-12-16T00:00","2005-06-02T00:00","0.0","0.0","Villarreal CF B","SPAL","villarreal cf b","spal","0.0","0.0","Villarreal CF B","SPAL","Villarreal CF B","SPAL","0.0","0.0","Villarreal CF B","SPAL","Villarreal CF B","SPAL","0.1333333333333333","0.1333333333333333",,"Italian Serie B",,"Italian Serie B","0.0","0.0"
"WekaMatchingRule","tm_8531","fm_16367",,"1","Maxime Hautbois","Maxime Hautbois","Maxime Hautbois","Maxime Hautbois","1.0","1.0","Maxime Hautbois","Hautbois Maxime","Maxime Hautbois","Hautbois Maxime","0.06666666666666665","0.06666666666666665","Maxime Hautbois","Maxime Hautbois","Maxime Hautbois","Maxime Hautbois","1.0","1.0","Maxime Hautbois","Maxime Hautbois","Maxime Hautbois","Maxime Hautbois","1.0","1.0","Maxime Hautbois","Maxime Hautbois","Maxime Hautbois","Maxime Hautbois","1.0","1.0","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1.0","1.0","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1.0","1.0","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1.0","1.0","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1.0","1.0","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1.0","1.0","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1991-01-03T00:00","1.0","1.0","Stade Lavallois","Stade Lavallois","stade lavallois","stade lavallois","1.0","0.0","Stade Lavallois","Stade Lavallois","Stade Lavallois","Stade Lavallois","1.0","1.0","Stade Lavallois","Stade Lavallois","Stade Lavallois","Stade Lavallois","1.0","1.0",,"Ligue 2 BKT",,"Ligue 2 BKT","0.0","0.0"
"WekaMatchingRule","fm_10160","tm_5193","0.0",,"Ademílson","Andrew","Ademílson","Andrew","0.0","0.0","Ademílson","Andrew","Ademílson","Andrew","0.11111111111111116","0.11111111111111116","Ademílson","Andrew","Ademílson","Andrew","0.11111111111111116","0.11111111111111116","Ademílson","Andrew","Ademílson","Andrew","0.0","0.0","Ademílson","Andrew","Ademílson","Andrew","0.11111111111111116","0.11111111111111116","1994-01-09T00:00","2001-07-01T00:00","1994-01-09T00:00","2001-07-01T00:00","0.30000000000000004","0.30000000000000004","1994-01-09T00:00","2001-07-01T00:00","1994-01-09T00:00","2001-07-01T00:00","0.0","0.0","1994-01-09T00:00","2001-07-01T00:00","1994-01-09T00:00","2001-07-01T00:00","0.0","0.0","1994-01-09T00:00","2001-07-01T00:00","1994-01-09T00:00","2001-07-01T00:00","0.0","0.0","1994-01-09T00:00","2001-07-01T00:00","1994-01-09T00:00","2001-07-01T00:00","0.0","0.0","1994-01-09T00:00","2001-07-01T00:00","1994-01-09T00:00","2001-07-01T00:00","0.0","0.0","WH Three Towns","Gil Vicente FC","wh three towns","gil vicente fc","0.0","0.0","WH Three Towns","Gil Vicente FC","WH Three Towns","Gil Vicente FC","0.0","0.0","WH Three Towns","Gil Vicente FC","WH Three Towns","Gil Vicente FC","0.1428571428571429","0.1428571428571429","Chinese Super League",,"Chinese Super League",,"0.0","0.0"
"WekaMatchingRule","tm_9413","fm_16332",,"1","Iván Gil","Iván Gil","Iván Gil","Iván Gil","1.0","1.0","Iván Gil","Gil Iván","Iván Gil","Gil Iván","0.0","0.0","Iván Gil","Iván Gil","Iván Gil","Iván Gil","1.0","1.0","Iván Gil","Iván Gil","Iván Gil","Iván Gil","1.0","1.0","Iván Gil","Iván Gil","Iván Gil","Iván Gil","1.0","1.0","2000-01-18T00:00","2000-11-30T00:00","2000-01-18T00:00","2000-11-30T00:00","1.0","1.0","2000-01-18T00:00","2000-11-30T00:00","2000-01-18T00:00","2000-11-30T00:00","1.0","1.0","2000-01-18T00:00","2000-11-30T00:00","2000-01-18T00:00","2000-11-30T00:00","0.0","0.0","2000-01-18T00:00","2000-11-30T00:00","2000-01-18T00:00","2000-11-30T00:00","0.0","0.0","2000-01-18T00:00","2000-11-30T00:00","2000-01-18T00:00","2000-11-30T00:00","1.0","1.0","2000-01-18T00:00","2000-11-30T00:00","2000-01-18T00:00","2000-11-30T00:00","0.0","0.0","FC Andorra","F.C. Andorra","fc andorra","f.c. andorra","0.25","0.0","FC Andorra","F.C. Andorra","FC Andorra","F.C. Andorra","0.25","0.0","FC Andorra","F.C. Andorra","FC Andorra","F.C. Andorra","0.8333333333333334","0.8333333333333334",,"Spanish Second Division",,"Spanish Second Division","0.0","0.0"
"WekaMatchingRule","tm_5459","fm_7778",,"0","Ronald","Leon Baldi","Ronald","Leon Baldi","0.0","0.0","Ronald","Leon Baldi","Ronald","Leon Baldi","0.5","0.5","Ronald","Leon Baldi","Ronald","Leon Baldi","0.5","0.5","Ronald","Leon Baldi","Ronald","Leon Baldi","0.0","0.0","Ronald","Leon Baldi","Ronald","Leon Baldi","0.33333333333333337","0.33333333333333337","2001-06-14T00:00","2003-06-27T00:00","2001-06-14T00:00","2003-06-27T00:00","0.8","0.8","2001-06-14T00:00","2003-06-27T00:00","2001-06-14T00:00","2003-06-27T00:00","0.0","0.0","2001-06-14T00:00","2003-06-27T00:00","2001-06-14T00:00","2003-06-27T00:00","0.0","0.0","2001-06-14T00:00","2003-06-27T00:00","2001-06-14T00:00","2003-06-27T00:00","0.0","0.0","2001-06-14T00:00","2003-06-27T00:00","2001-06-14T00:00","2003-06-27T00:00","0.33333333333333337","0.33333333333333337","2001-06-14T00:00","2003-06-27T00:00","2001-06-14T00:00","2003-06-27T00:00","0.0","0.0",,"Perugia","","perugia","0.0","0.0",,"Perugia",,"Perugia","0.0","0.0",,"Perugia",,"Perugia","0.0","0.0",,"Italian Serie B",,"Italian Serie B","0.0","0.0"
